date,symbol,price,Daily_Change_%,Weekly_Change_7d_%,Monthly_Change_30d_%
2025-11-10,CL=F,60.130001068115234,,,
2025-11-11,CL=F,61.040000915527344,1.5133873794235697,,
2025-11-12,CL=F,58.4900016784668,-4.177587154019646,,
2025-11-13,CL=F,58.68999862670898,0.3419335655717948,,
2025-11-14,CL=F,60.09000015258789,2.3854175475168438,,
2025-11-15,CL=F,60.09000015258789,0.0,,
2025-11-16,CL=F,60.09000015258789,0.0,,
2025-11-17,CL=F,59.90999984741211,-0.29955118109286083,-0.3658759634045383,
2025-11-18,CL=F,60.7400016784668,1.385414510380012,-0.49147973879573037,
2025-11-19,CL=F,59.43999862670898,-2.1402749684458544,1.6242040023601634,
2025-11-20,CL=F,59.13999938964844,-0.504709360685851,0.7667418188261221,
2025-11-21,CL=F,58.060001373291016,-1.8261718422446616,-3.3782638943951615,
2025-11-22,CL=F,58.060001373291016,0.0,-3.3782638943951615,
2025-11-23,CL=F,58.060001373291016,0.0,-3.3782638943951615,
2025-11-24,CL=F,58.84000015258789,1.3434356886799836,-1.7860118470196196,
2025-11-25,CL=F,57.95000076293945,-1.5125754373562672,-4.59335007973245,
2025-11-26,CL=F,58.650001525878906,1.2079391781252946,-1.3290664856696166,
2025-11-27,CL=F,58.650001525878906,0.0,-0.8285388380563585,
2025-11-28,CL=F,58.54999923706055,-0.1705068818697919,0.843950830485074,
2025-11-29,CL=F,58.54999923706055,0.0,0.843950830485074,
2025-11-30,CL=F,58.54999923706055,0.0,0.843950830485074,
2025-12-01,CL=F,59.31999969482422,1.3151160850507493,0.8157708038605715,
2025-12-02,CL=F,58.63999938964844,-1.1463255372118786,1.190679236626102,
2025-12-03,CL=F,58.95000076293945,0.5286517334884833,0.5115076372643745,
2025-12-04,CL=F,59.66999816894531,1.221369629665059,1.7391246658643889,
2025-12-05,CL=F,60.08000183105469,0.68711861017412,2.6131556173030424,
2025-12-06,CL=F,60.08000183105469,0.0,2.6131556173030424,
2025-12-07,CL=F,60.08000183105469,0.0,2.6131556173030424,
2025-12-08,CL=F,58.880001068115234,-1.9973380931542994,-0.7417374055505466,
2025-12-09,CL=F,58.25,-1.0699746207314398,-0.6650740001837074,
2025-12-10,CL=F,58.18999862670898,-0.10300664942665128,-1.2892317665723851,-3.2263469265676914
